"","id","group","block","trial","classification","difficulty","response","rt","stimulus"
"283","6","experienced",1,83,"blast","easy","blast",0.603,"blastEasy/BL_8544816.jpg"
"284","6","experienced",1,84,"non-blast","hard","non-blast",1.321,"nonBlastHard/OTH_22719199.jpg"
"285","6","experienced",1,85,"non-blast","hard","non-blast",0.945,"nonBlastHard/LY_4526300.jpg"
"286","6","experienced",1,86,"blast","easy","blast",0.726,"blastEasy/BL_12930032.jpg"
"287","6","experienced",1,87,"blast","hard","blast",0.593,"blastHard/BL_21964527.jpg"
"288","6","experienced",1,88,"non-blast","easy","non-blast",0.588,"nonBlastEasy/16258001115A_013.jpg"
"289","6","experienced",1,89,"blast","hard","blast",0.639,"blastHard/OTH_21675275.jpg"
"290","6","experienced",1,90,"blast","easy","blast",0.537,"blastEasy/OTH_12288098.jpg"
"291","6","experienced",1,91,"non-blast","easy","non-blast",0.602,"nonBlastEasy/SNE_374423.jpg"
"292","6","experienced",1,92,"non-blast","hard","non-blast",0.714,"nonBlastHard/VLY_9451032.jpg"
"293","6","experienced",1,93,"blast","hard","blast",2.366,"blastHard/PLY_6097217.jpg"
"294","6","experienced",1,94,"blast","hard","blast",0.6,"blastHard/OTH_12288133.jpg"
"295","6","experienced",1,95,"blast","hard","blast",1.875,"blastHard/BL_10166337.jpg"
"296","6","experienced",1,96,"blast","easy","blast",0.536,"blastEasy/BL_23549452.jpg"
"297","6","experienced",1,97,"non-blast","hard","non-blast",0.816,"nonBlastHard/MY_9458465.jpg"
"298","6","experienced",1,98,"non-blast","hard","non-blast",0.662,"nonBlastHard/MMY_10101248.jpg"
"299","6","experienced",1,99,"non-blast","easy","non-blast",0.583,"nonBlastEasy/LY_1314707.jpg"
"300","6","experienced",1,100,"blast","hard","blast",0.528,"blastHard/OTH_25092098.jpg"
"301","6","experienced",4,1,"non-blast","hard","non-blast",0.62,"nonBlastHard/MMY_9450228.jpg"
"302","6","experienced",4,2,"blast","hard","blast",0.798,"blastHard/OTH_23078394.jpg"
"303","6","experienced",4,3,"blast","easy","blast",0.581,"blastEasy/BL_4062100.jpg"
"304","6","experienced",4,4,"non-blast","hard","non-blast",0.786,"nonBlastHard/16258001115A_076.jpg"
"305","6","experienced",4,5,"blast","easy","blast",0.807,"blastEasy/BL_12930095.jpg"
"306","6","experienced",4,6,"non-blast","easy","non-blast",0.516,"nonBlastEasy/ER0944_012.jpg"
"307","6","experienced",4,7,"non-blast","easy","non-blast",0.564,"nonBlastEasy/ER0944_045.jpg"
"308","6","experienced",4,8,"blast","easy","blast",0.63,"blastEasy/OTH_20188283.jpg"
"309","6","experienced",4,9,"non-blast","easy","non-blast",0.738,"nonBlastEasy/VLY_4420447.jpg"
"310","6","experienced",4,10,"blast","easy","blast",0.564,"blastEasy/BL_10020433.jpg"
"311","6","experienced",4,11,"blast","easy","blast",0.65,"blastEasy/BL_21930890.jpg"
"312","6","experienced",4,12,"blast","hard","blast",0.628,"blastHard/BL_21964458.jpg"
"313","6","experienced",4,13,"non-blast","easy","non-blast",0.499,"nonBlastEasy/16258001115A_017.jpg"
"314","6","experienced",4,14,"non-blast","easy","non-blast",0.551,"nonBlastEasy/ER0944_044.jpg"
"315","6","experienced",4,15,"blast","hard","blast",0.614,"blastHard/BL_11637413.jpg"
"316","6","experienced",4,16,"non-blast","easy","non-blast",0.527,"nonBlastEasy/SNE_23013274.jpg"
"317","6","experienced",4,17,"non-blast","easy","non-blast",0.839,"nonBlastEasy/16258001115A_078.jpg"
"318","6","experienced",4,18,"non-blast","easy","non-blast",0.449,"nonBlastEasy/MO_14163624.jpg"
"319","6","experienced",4,19,"non-blast","hard","non-blast",0.619,"nonBlastHard/VLY_17643042.jpg"
"320","6","experienced",4,20,"blast","hard","blast",0.618,"blastHard/BL_2038838.jpg"
"321","6","experienced",4,21,"non-blast","easy","non-blast",0.451,"nonBlastEasy/SNE_25598556.jpg"
"322","6","experienced",4,22,"blast","hard","blast",0.868,"blastHard/OTH_21856094.jpg"
"323","6","experienced",4,23,"blast","easy","blast",0.572,"blastEasy/VLY_10022863.jpg"
"324","6","experienced",4,24,"non-blast","hard","non-blast",0.798,"nonBlastHard/BL_866501.jpg"
"325","6","experienced",4,25,"blast","easy","blast",0.529,"blastEasy/BL_4062115.jpg"
"326","6","experienced",4,26,"non-blast","hard","non-blast",0.635,"nonBlastHard/VLY_4817070.jpg"
"327","6","experienced",4,27,"non-blast","easy","non-blast",0.633,"nonBlastEasy/ER0944_021.jpg"
"328","6","experienced",4,28,"blast","hard","blast",0.668,"blastHard/BL_2256090.jpg"
"329","6","experienced",4,29,"blast","easy","blast",0.564,"blastEasy/BL_24839843.jpg"
"330","6","experienced",4,30,"blast","easy","blast",0.473,"blastEasy/BL_12930096.jpg"
"331","6","experienced",4,31,"non-blast","easy","non-blast",0.573,"nonBlastEasy/ER0944_035.jpg"
"332","6","experienced",4,32,"blast","easy","blast",0.739,"blastEasy/BL_21964460.jpg"
"333","6","experienced",4,33,"blast","hard","blast",0.67,"blastHard/BL_899899.jpg"
"334","6","experienced",4,34,"blast","hard","blast",0.603,"blastHard/BL_1121510.jpg"
"335","6","experienced",4,35,"blast","hard","blast",0.984,"blastHard/BL_12930089.jpg"
"336","6","experienced",4,36,"blast","hard","blast",0.734,"blastHard/BL_1200017.jpg"
"337","6","experienced",4,37,"blast","easy","blast",0.528,"blastEasy/OTH_12288131.jpg"
"338","6","experienced",4,38,"blast","easy","blast",0.424,"blastEasy/BL_8544816.jpg"
"339","6","experienced",4,39,"blast","easy","blast",0.576,"blastEasy/AuerRod.jpg"
"340","6","experienced",4,40,"blast","hard","blast",0.611,"blastHard/BL_12930109.jpg"
"341","6","experienced",4,41,"non-blast","hard","non-blast",0.65,"nonBlastHard/MY_9113646.jpg"
"342","6","experienced",4,42,"non-blast","easy","non-blast",0.508,"nonBlastEasy/14228000751A_032.jpg"
"343","6","experienced",4,43,"non-blast","hard","non-blast",1.028,"nonBlastHard/LY_14363603.jpg"
"344","6","experienced",4,44,"non-blast","hard","non-blast",0.574,"nonBlastHard/LY_4536057.jpg"
"345","6","experienced",4,45,"non-blast","easy","non-blast",0.507,"nonBlastEasy/LY_8271951.jpg"
"346","6","experienced",4,46,"blast","easy","blast",0.613,"blastEasy/BL_3931099.jpg"
"347","6","experienced",4,47,"blast","easy","blast",0.467,"blastEasy/BL_2256088.jpg"
"348","6","experienced",4,48,"blast","hard","blast",0.413,"blastHard/OTH_9719152.jpg"
"349","6","experienced",4,49,"non-blast","hard","non-blast",1.311,"nonBlastHard/VLY_23416187.jpg"
"350","6","experienced",4,50,"non-blast","hard","non-blast",0.758,"nonBlastHard/VLY_23416215.jpg"
"351","6","experienced",4,51,"non-blast","easy","non-blast",0.608,"nonBlastEasy/ER0944_010.jpg"
"352","6","experienced",4,52,"non-blast","easy","non-blast",0.631,"nonBlastEasy/LY_4598953.jpg"
"353","6","experienced",4,53,"blast","easy","blast",0.555,"blastEasy/BL_21930887.jpg"
"354","6","experienced",4,54,"blast","easy","blast",0.595,"blastEasy/BL_21964525.jpg"
"355","6","experienced",4,55,"non-blast","hard","non-blast",0.72,"nonBlastHard/MO_10021198.jpg"
"356","6","experienced",4,56,"blast","easy","blast",0.561,"blastEasy/OTH_25263205.jpg"
"357","6","experienced",4,57,"non-blast","hard","blast",0.478,"nonBlastHard/LY_24840929.jpg"
"358","6","experienced",4,58,"blast","hard","blast",0.462,"blastHard/BL_3931143.jpg"
"359","6","experienced",4,59,"blast","hard","blast",0.527,"blastHard/VLY_1120674.jpg"
"360","6","experienced",4,60,"blast","easy","blast",0.48,"blastEasy/BL_21930949.jpg"
"361","6","experienced",4,61,"blast","hard","blast",0.425,"blastHard/BL_21964467.jpg"
"362","6","experienced",4,62,"blast","hard","blast",0.453,"blastHard/OTH_21675313.jpg"
"363","6","experienced",4,63,"blast","hard","blast",0.432,"blastHard/BL_1121539.jpg"
"364","6","experienced",4,64,"blast","easy","blast",0.463,"blastEasy/BL_12930163.jpg"
"365","6","experienced",4,65,"non-blast","hard","non-blast",0.619,"nonBlastHard/BL_899866.jpg"
"366","6","experienced",4,66,"non-blast","easy","non-blast",0.524,"nonBlastEasy/ER0944_038.jpg"
"367","6","experienced",4,67,"blast","easy","blast",0.485,"blastEasy/BL_1121496.jpg"
"368","6","experienced",4,68,"non-blast","hard","non-blast",0.771,"nonBlastHard/VLY_17643038.jpg"
"369","6","experienced",4,69,"blast","hard","blast",0.672,"blastHard/BL_26626220.jpg"
"370","6","experienced",4,70,"blast","hard","blast",0.439,"blastHard/OTH_24746677.jpg"
"371","6","experienced",4,71,"non-blast","easy","non-blast",0.517,"nonBlastEasy/14228000751A_054.jpg"
"372","6","experienced",4,72,"non-blast","hard","non-blast",1.488,"nonBlastHard/VLY_4283274.jpg"
"373","6","experienced",4,73,"blast","hard","blast",0.532,"blastHard/BL_26626240.jpg"
"374","6","experienced",4,74,"non-blast","hard","non-blast",0.579,"nonBlastHard/VLY_17643008.jpg"
"375","6","experienced",4,75,"blast","easy","blast",0.503,"blastEasy/OTH_25263206.jpg"
"376","6","experienced",4,76,"non-blast","hard","non-blast",0.835,"nonBlastHard/LY_4537514.jpg"
"377","6","experienced",4,77,"blast","hard","blast",0.685,"blastHard/OTH_9820846.jpg"
"378","6","experienced",4,78,"non-blast","hard","non-blast",0.553,"nonBlastHard/ER0944_019.jpg"
"379","6","experienced",4,79,"blast","hard","blast",0.531,"blastHard/OTH_9820893.jpg"
"380","6","experienced",4,80,"blast","easy","blast",0.503,"blastEasy/BL_23546068.jpg"
"381","6","experienced",4,81,"non-blast","easy","non-blast",0.548,"nonBlastEasy/ER0944_025.jpg"
"382","6","experienced",4,82,"blast","hard","non-blast",1.879,"blastHard/OTH_216308.jpg"
"383","6","experienced",4,83,"non-blast","easy","non-blast",0.684,"nonBlastEasy/LY_10021352.jpg"
"384","6","experienced",4,84,"non-blast","easy","non-blast",0.575,"nonBlastEasy/ER0944_020.jpg"
"385","6","experienced",4,85,"non-blast","hard","blast",0.678,"nonBlastHard/USRWBC1_9913295.jpg"
"386","6","experienced",4,86,"non-blast","hard","non-blast",3.104,"nonBlastHard/VLY_17642950.jpg"
"387","6","experienced",4,87,"non-blast","easy","non-blast",0.536,"nonBlastEasy/16258001115A_015.jpg"
"388","6","experienced",4,88,"blast","hard","blast",1.293,"blastHard/BL_2038845.jpg"
"389","6","experienced",4,89,"non-blast","hard","blast",0.901,"nonBlastHard/VLY_9460918.jpg"
"390","6","experienced",4,90,"blast","easy","blast",0.517,"blastEasy/BL_21930172.jpg"
"391","6","experienced",4,91,"blast","easy","blast",0.512,"blastEasy/BL_7477512.jpg"
"392","6","experienced",4,92,"non-blast","hard","non-blast",0.578,"nonBlastHard/22638544_107.jpg"
"393","6","experienced",4,93,"non-blast","easy","non-blast",0.556,"nonBlastEasy/ER0944_098.jpg"
"394","6","experienced",4,94,"non-blast","hard","non-blast",0.734,"nonBlastHard/VLY_17642964.jpg"
"395","6","experienced",4,95,"non-blast","easy","non-blast",0.521,"nonBlastEasy/ER0944_007.jpg"
"396","6","experienced",4,96,"non-blast","hard","non-blast",0.555,"nonBlastHard/OTH_25092124.jpg"
"397","6","experienced",4,97,"non-blast","easy","non-blast",0.525,"nonBlastEasy/SNE_10020550.jpg"
"398","6","experienced",4,98,"blast","hard","blast",0.633,"blastHard/BL_23546038.jpg"
"399","6","experienced",4,99,"non-blast","easy","non-blast",0.567,"nonBlastEasy/SNE_374450.jpg"
"400","6","experienced",4,100,"non-blast","hard","non-blast",0.624,"nonBlastHard/OTH_21927765.jpg"
"401","7","experienced",2,1,"non-blast","easy","non-blast",0.641,"nonBlastEasy/ER0944_010.jpg"
"402","7","experienced",2,2,"blast","hard","blast",0.675,"blastHard/OTH_9820893.jpg"
"403","7","experienced",2,3,"non-blast","hard","non-blast",0.828,"nonBlastHard/VLY_23416215.jpg"
"404","7","experienced",2,4,"non-blast","easy","non-blast",1.276,"nonBlastEasy/LY_899980.jpg"
"405","7","experienced",2,5,"non-blast","easy","non-blast",0.636,"nonBlastEasy/14228000751A_054.jpg"
"406","7","experienced",2,6,"non-blast","easy","non-blast",0.629,"nonBlastEasy/ER0944_040.jpg"
"407","7","experienced",2,7,"blast","easy","blast",0.649,"blastEasy/BL_10020442.jpg"
"408","7","experienced",2,8,"blast","hard","non-blast",1.109,"blastHard/OTH_24746583.jpg"
"409","7","experienced",2,9,"non-blast","easy","non-blast",0.591,"nonBlastEasy/LY_2010584.jpg"
"410","7","experienced",2,10,"blast","hard","blast",0.884,"blastHard/OTH_24746609.jpg"
"411","7","experienced",2,11,"non-blast","easy","non-blast",0.63,"nonBlastEasy/LY_1314707.jpg"
"412","7","experienced",2,12,"non-blast","hard","non-blast",0.62,"nonBlastHard/VLY_17643008.jpg"
"413","7","experienced",2,13,"non-blast","easy","non-blast",0.667,"nonBlastEasy/PC_6228.jpg"
"414","7","experienced",2,14,"non-blast","hard","non-blast",1.094,"nonBlastHard/VLY_4522566.jpg"
"415","7","experienced",2,15,"non-blast","easy","non-blast",0.637,"nonBlastEasy/SNE_374450.jpg"
"416","7","experienced",2,16,"non-blast","easy","non-blast",0.953,"nonBlastEasy/MO_22576495.jpg"
"417","7","experienced",2,17,"non-blast","easy","non-blast",0.607,"nonBlastEasy/16258001115A_017.jpg"
"418","7","experienced",2,18,"non-blast","hard","blast",0.88,"nonBlastHard/OTH_25092124.jpg"
"419","7","experienced",2,19,"non-blast","hard","non-blast",0.943,"nonBlastHard/HC_9768.jpg"
"420","7","experienced",2,20,"non-blast","easy","non-blast",0.638,"nonBlastEasy/ER0944_003.jpg"
"421","7","experienced",2,21,"blast","hard","non-blast",0.805,"blastHard/BL_1121444.jpg"
"422","7","experienced",2,22,"non-blast","hard","non-blast",0.762,"nonBlastHard/MO_10021198.jpg"
"423","7","experienced",2,23,"non-blast","hard","non-blast",0.693,"nonBlastHard/MY_9455177.jpg"
"424","7","experienced",2,24,"blast","easy","blast",0.745,"blastEasy/BL_2256038.jpg"
"425","7","experienced",2,25,"blast","hard","blast",0.828,"blastHard/PMY_10101268.jpg"
"426","7","experienced",2,26,"blast","easy","blast",0.681,"blastEasy/BL_21930949.jpg"
"427","7","experienced",2,27,"blast","hard","blast",1.091,"blastHard/VLY_18470.jpg"
"428","7","experienced",2,28,"blast","hard","blast",0.718,"blastHard/PLY_6097217.jpg"
"429","7","experienced",2,29,"blast","easy","blast",0.948,"blastEasy/BL_21964482.jpg"
"430","7","experienced",2,30,"non-blast","easy","non-blast",0.56,"nonBlastEasy/ER0944_045.jpg"
"431","7","experienced",2,31,"non-blast","easy","non-blast",0.565,"nonBlastEasy/SNE_10020606.jpg"
"432","7","experienced",2,32,"blast","hard","blast",0.624,"blastHard/OTH_24746609.jpg"
"433","7","experienced",2,33,"blast","easy","blast",0.715,"blastEasy/BL_1121443.jpg"
"434","7","experienced",2,34,"non-blast","hard","non-blast",0.633,"nonBlastHard/MY_9449514.jpg"
"435","7","experienced",2,35,"non-blast","easy","non-blast",0.541,"nonBlastEasy/16258001115A_067.jpg"
"436","7","experienced",2,36,"blast","easy","blast",0.621,"blastEasy/BL_21930894.jpg"
"437","7","experienced",2,37,"non-blast","hard","blast",0.674,"nonBlastHard/BL_11504083.jpg"
"438","7","experienced",2,38,"non-blast","hard","non-blast",1.137,"nonBlastHard/BL_866501.jpg"
"439","7","experienced",2,39,"non-blast","easy","non-blast",0.73,"nonBlastEasy/16258001115A_078.jpg"
"440","7","experienced",2,40,"non-blast","hard","non-blast",0.882,"nonBlastHard/VLY_9446390.jpg"
"441","7","experienced",2,41,"blast","easy","blast",0.641,"blastEasy/BL_24839843.jpg"
"442","7","experienced",2,42,"blast","hard","blast",1.107,"blastHard/OTH_21675214.jpg"
"443","7","experienced",2,43,"blast","easy","blast",0.897,"blastEasy/BL_2256038.jpg"
"444","7","experienced",2,44,"blast","hard","blast",2.685,"blastHard/OTH_23078373.jpg"
"445","7","experienced",2,45,"non-blast","easy","non-blast",0.614,"nonBlastEasy/ER0944_041.jpg"
"446","7","experienced",2,46,"blast","hard","blast",0.594,"blastHard/VLY_1120674.jpg"
"447","7","experienced",2,47,"blast","hard","blast",0.782,"blastHard/BL_21964515.jpg"
"448","7","experienced",2,48,"non-blast","easy","non-blast",0.711,"nonBlastEasy/ER0944_026.jpg"
"449","7","experienced",2,49,"non-blast","easy","non-blast",0.651,"nonBlastEasy/SNE_25395286.jpg"
"450","7","experienced",2,50,"blast","hard","blast",0.611,"blastHard/OTH_25092098.jpg"
"451","7","experienced",2,51,"blast","easy","blast",0.692,"blastEasy/BL_10020393.jpg"
"452","7","experienced",2,52,"non-blast","hard","non-blast",0.761,"nonBlastHard/VLY_22576540.jpg"
"453","7","experienced",2,53,"blast","hard","non-blast",0.867,"blastHard/PMY_10101268.jpg"
"454","7","experienced",2,54,"non-blast","hard","non-blast",0.985,"nonBlastHard/ER0944_008.jpg"
"455","7","experienced",2,55,"non-blast","hard","non-blast",0.695,"nonBlastHard/PC_4237886.jpg"
"456","7","experienced",2,56,"non-blast","hard","non-blast",0.632,"nonBlastHard/VLY_4817070.jpg"
"457","7","experienced",2,57,"blast","easy","blast",1.006,"blastEasy/BL_3931099.jpg"
"458","7","experienced",2,58,"blast","hard","blast",1.091,"blastHard/BL_3931115.jpg"
"459","7","experienced",2,59,"blast","easy","blast",0.747,"blastEasy/BL_21964525.jpg"
"460","7","experienced",2,60,"blast","easy","blast",0.631,"blastEasy/BL_21930875.jpg"
"461","7","experienced",2,61,"blast","easy","blast",0.499,"blastEasy/BL_24839916.jpg"
"462","7","experienced",2,62,"blast","easy","blast",0.715,"blastEasy/BL_24839952.jpg"
"463","7","experienced",2,63,"non-blast","hard","non-blast",1.351,"nonBlastHard/MO_14163691.jpg"
"464","7","experienced",2,64,"blast","hard","non-blast",1.349,"blastHard/OTH_21675313.jpg"
"465","7","experienced",2,65,"blast","easy","blast",0.669,"blastEasy/BL_2256084.jpg"
"466","7","experienced",2,66,"blast","hard","blast",0.834,"blastHard/BL_11637390.jpg"
"467","7","experienced",2,67,"blast","hard","non-blast",1.811,"blastHard/VLY_9310359.jpg"
"468","7","experienced",2,68,"blast","easy","blast",0.666,"blastEasy/BL_24787500.jpg"
"469","7","experienced",2,69,"non-blast","easy","non-blast",0.613,"nonBlastEasy/ER0944_025.jpg"
"470","7","experienced",2,70,"non-blast","hard","blast",0.837,"nonBlastHard/LY_22328223.jpg"
"471","7","experienced",2,71,"blast","easy","blast",0.661,"blastEasy/OTH_23078425.jpg"
"472","7","experienced",2,72,"non-blast","hard","non-blast",1.536,"nonBlastHard/OTH_21675242.jpg"
"473","7","experienced",2,73,"non-blast","easy","non-blast",0.686,"nonBlastEasy/SNE_374423.jpg"
"474","7","experienced",2,74,"blast","easy","blast",0.693,"blastEasy/BL_10020457.jpg"
"475","7","experienced",2,75,"non-blast","hard","non-blast",1.087,"nonBlastHard/16258001115A_076.jpg"
"476","7","experienced",2,76,"non-blast","easy","non-blast",0.687,"nonBlastEasy/EO_10020866.jpg"
"477","7","experienced",2,77,"blast","hard","blast",0.74,"blastHard/BL_12930070.jpg"
"478","7","experienced",2,78,"blast","hard","blast",0.783,"blastHard/BL_2256090.jpg"
"479","7","experienced",2,79,"non-blast","hard","blast",0.594,"nonBlastHard/LY_4537514.jpg"
"480","7","experienced",2,80,"non-blast","easy","non-blast",0.636,"nonBlastEasy/ER0944_013.jpg"
"481","7","experienced",2,81,"blast","easy","blast",0.628,"blastEasy/BL_21964460.jpg"
"482","7","experienced",2,82,"non-blast","easy","non-blast",0.573,"nonBlastEasy/14228000751A_077.jpg"
"483","7","experienced",2,83,"blast","easy","blast",0.65,"blastEasy/BL_23546068.jpg"
"484","7","experienced",2,84,"blast","hard","blast",0.646,"blastHard/OTH_21856141.jpg"
"485","7","experienced",2,85,"non-blast","hard","non-blast",0.726,"nonBlastHard/VLY_4390697.jpg"
"486","7","experienced",2,86,"blast","hard","non-blast",1.219,"blastHard/BL_3931143.jpg"
"487","7","experienced",2,87,"non-blast","hard","non-blast",0.787,"nonBlastHard/VLY_1120658.jpg"
"488","7","experienced",2,88,"blast","hard","non-blast",1.476,"blastHard/BL_21818179.jpg"
"489","7","experienced",2,89,"non-blast","easy","non-blast",0.664,"nonBlastEasy/SNE_10020536.jpg"
"490","7","experienced",2,90,"blast","hard","blast",0.653,"blastHard/BL_21964467.jpg"
"491","7","experienced",2,91,"blast","hard","blast",0.731,"blastHard/OTH_9820893.jpg"
"492","7","experienced",2,92,"blast","easy","blast",0.713,"blastEasy/OTH_23078392.jpg"
"493","7","experienced",2,93,"blast","easy","blast",0.73,"blastEasy/BL_4062104.jpg"
