"","id","block","condition","stim","stim_cat","frequency","response","rt","censor"
"452","1","5","speed","4200","nonword","nw_high","nonword",0.563,FALSE
"453","1","5","speed","5111","nonword","nw_low","nonword",0.5,FALSE
"454","1","5","speed","6486","nonword","nw_very_low","nonword",0.509,FALSE
"455","1","5","speed","1770","word","high","word",0.495,FALSE
"456","1","5","speed","5736","nonword","nw_low","nonword",0.69,FALSE
"457","1","5","speed","3250","word","very_low","word",0.485,FALSE
"458","1","5","speed","1635","word","high","word",0.597,FALSE
"459","1","5","speed","3283","word","very_low","word",0.51,FALSE
"460","1","5","speed","1431","word","high","word",0.451,FALSE
"461","1","5","speed","2662","word","low","word",0.431,FALSE
"462","1","5","speed","4042","nonword","nw_high","word",0.451,FALSE
"463","1","5","speed","6425","nonword","nw_very_low","nonword",0.622,FALSE
"464","1","5","speed","3141","word","very_low","word",1.679,FALSE
"465","1","5","speed","2407","word","low","word",0.737,FALSE
"466","1","5","speed","6032","nonword","nw_very_low","nonword",0.643,FALSE
"467","1","5","speed","6069","nonword","nw_very_low","nonword",0.47,FALSE
"468","1","5","speed","3726","word","very_low","word",0.681,FALSE
"469","1","5","speed","5814","nonword","nw_low","nonword",0.583,FALSE
"470","1","5","speed","6178","nonword","nw_very_low","nonword",0.402,FALSE
"471","1","5","speed","3585","word","very_low","word",0.69,FALSE
"472","1","5","speed","6221","nonword","nw_very_low","word",0.598,FALSE
"473","1","5","speed","3028","word","very_low","nonword",0.533,FALSE
"474","1","5","speed","3372","word","very_low","word",0.564,FALSE
"475","1","5","speed","1368","word","high","word",0.451,FALSE
"476","1","5","speed","1106","word","high","word",0.451,FALSE
"477","1","5","speed","5790","nonword","nw_low","nonword",0.592,FALSE
"478","1","5","speed","3413","word","very_low","nonword",0.49,FALSE
"479","1","5","speed","2849","word","low","word",0.503,FALSE
"480","1","5","speed","4096","nonword","nw_high","nonword",0.485,FALSE
"481","1","5","speed","4422","nonword","nw_high","nonword",0.413,FALSE
"482","1","5","speed","2553","word","low","word",0.71,FALSE
"483","1","5","speed","5653","nonword","nw_low","nonword",0.426,FALSE
"484","1","5","speed","5140","nonword","nw_low","nonword",0.46,FALSE
"485","1","5","speed","6217","nonword","nw_very_low","nonword",0.501,FALSE
"486","1","5","speed","2830","word","low","word",0.554,FALSE
"487","1","5","speed","5600","nonword","nw_low","nonword",0.388,FALSE
"488","1","5","speed","2805","word","low","word",0.603,FALSE
"489","1","5","speed","5376","nonword","nw_low","nonword",0.455,FALSE
"490","1","5","speed","5637","nonword","nw_low","nonword",0.404,FALSE
"491","1","5","speed","5811","nonword","nw_low","nonword",0.392,FALSE
"492","1","5","speed","1581","word","high","word",0.446,FALSE
"493","1","5","speed","4361","nonword","nw_high","nonword",0.445,FALSE
"494","1","5","speed","3322","word","very_low","nonword",0.706,FALSE
"495","1","5","speed","6550","nonword","nw_very_low","nonword",1.215,FALSE
"496","1","5","speed","3358","word","very_low","word",0.614,FALSE
"497","1","5","speed","3147","word","very_low","nonword",0.485,FALSE
"498","1","5","speed","6392","nonword","nw_very_low","nonword",0.666,FALSE
"499","1","5","speed","2681","word","low","nonword",0.528,FALSE
"500","1","5","speed","4461","nonword","nw_high","nonword",0.49,FALSE
"501","1","5","speed","3397","word","very_low","word",1.092,FALSE
"502","1","5","speed","4501","nonword","nw_high","nonword",0.409,FALSE
"503","1","5","speed","2510","word","low","word",0.7,FALSE
"504","1","5","speed","6169","nonword","nw_very_low","nonword",0.514,FALSE
"505","1","5","speed","2769","word","low","word",1.209,FALSE
"506","1","5","speed","4148","nonword","nw_high","nonword",0.517,FALSE
"507","1","5","speed","5182","nonword","nw_low","nonword",0.49,FALSE
"508","1","5","speed","6651","nonword","nw_very_low","nonword",0.783,FALSE
"509","1","5","speed","6081","nonword","nw_very_low","nonword",0.433,FALSE
"510","1","5","speed","1103","word","high","word",0.485,FALSE
"511","1","6","accuracy","5583","nonword","nw_low","nonword",0.954,FALSE
"512","1","6","accuracy","1003","word","high","word",0.436,FALSE
"513","1","6","accuracy","4812","nonword","nw_high","nonword",0.679,FALSE
"514","1","6","accuracy","1567","word","high","word",0.524,FALSE
"515","1","6","accuracy","3517","word","very_low","word",0.911,FALSE
"516","1","6","accuracy","3696","word","very_low","word",0.578,FALSE
"517","1","6","accuracy","3045","word","very_low","word",0.489,FALSE
"518","1","6","accuracy","4616","nonword","nw_high","nonword",0.495,FALSE
"519","1","6","accuracy","5783","nonword","nw_low","nonword",0.656,FALSE
"520","1","6","accuracy","4756","nonword","nw_high","nonword",0.705,FALSE
"521","1","6","accuracy","1455","word","high","word",0.494,FALSE
"522","1","6","accuracy","1569","word","high","word",0.451,FALSE
"523","1","6","accuracy","5100","nonword","nw_low","nonword",0.7,FALSE
"524","1","6","accuracy","3132","word","very_low","word",0.945,FALSE
"525","1","6","accuracy","6566","nonword","nw_very_low","nonword",0.592,FALSE
"526","1","6","accuracy","2002","word","low","word",0.514,FALSE
"527","1","6","accuracy","3615","word","very_low","word",1.009,FALSE
"528","1","6","accuracy","6003","nonword","nw_very_low","nonword",1.972,FALSE
"529","1","6","accuracy","6641","nonword","nw_very_low","nonword",0.558,FALSE
"530","1","6","accuracy","2742","word","low","word",0.67,FALSE
"531","1","6","accuracy","3058","word","very_low","word",1.058,FALSE
"532","1","6","accuracy","3148","word","very_low","nonword",1.072,FALSE
"533","1","6","accuracy","5085","nonword","nw_low","nonword",0.835,FALSE
"534","1","6","accuracy","4372","nonword","nw_high","nonword",0.587,FALSE
"535","1","6","accuracy","3494","word","very_low","word",0.612,FALSE
"536","1","6","accuracy","1165","word","high","word",0.441,FALSE
"537","1","6","accuracy","4761","nonword","nw_high","nonword",0.624,FALSE
"538","1","6","accuracy","6545","nonword","nw_very_low","nonword",0.617,FALSE
"539","1","6","accuracy","2259","word","low","word",0.456,FALSE
"540","1","6","accuracy","4524","nonword","nw_high","nonword",0.524,FALSE
"541","1","6","accuracy","5096","nonword","nw_low","nonword",0.842,FALSE
"542","1","6","accuracy","6290","nonword","nw_very_low","nonword",0.538,FALSE
"543","1","6","accuracy","2033","word","low","word",1.347,FALSE
"544","1","6","accuracy","2401","word","low","word",0.577,FALSE
"545","1","6","accuracy","3206","word","very_low","nonword",0.651,FALSE
"546","1","6","accuracy","5070","nonword","nw_low","nonword",0.639,FALSE
"547","1","6","accuracy","2471","word","low","word",0.564,FALSE
"548","1","6","accuracy","3682","word","very_low","word",0.892,FALSE
"549","1","6","accuracy","6338","nonword","nw_very_low","word",0.549,FALSE
"550","1","6","accuracy","5031","nonword","nw_low","nonword",0.517,FALSE
"551","1","6","accuracy","2365","word","low","word",0.494,FALSE
"552","1","6","accuracy","4656","nonword","nw_high","nonword",0.524,FALSE
"553","1","6","accuracy","1245","word","high","word",0.475,FALSE
"554","1","6","accuracy","5482","nonword","nw_low","word",1.273,FALSE
"555","1","6","accuracy","6678","nonword","nw_very_low","nonword",0.526,FALSE
"556","1","6","accuracy","4789","nonword","nw_high","nonword",0.411,FALSE
"557","1","6","accuracy","2670","word","low","word",0.582,FALSE
"558","1","6","accuracy","4492","nonword","nw_high","nonword",0.661,FALSE
"559","1","6","accuracy","5846","nonword","nw_low","word",0.642,FALSE
"560","1","6","accuracy","1673","word","high","word",1.128,FALSE
"561","1","6","accuracy","5003","nonword","nw_low","nonword",0.612,FALSE
"562","1","6","accuracy","6203","nonword","nw_very_low","nonword",0.47,FALSE
"563","1","6","accuracy","5785","nonword","nw_low","nonword",0.549,FALSE
"564","1","6","accuracy","2772","word","low","word",0.602,FALSE
"565","1","6","accuracy","4078","nonword","nw_high","nonword",0.798,FALSE
"566","1","6","accuracy","4694","nonword","nw_high","nonword",0.764,FALSE
"567","1","6","accuracy","6052","nonword","nw_very_low","nonword",0.489,FALSE
"568","1","6","accuracy","2373","word","low","word",0.622,FALSE
"569","1","6","accuracy","2447","word","low","word",0.744,FALSE
"570","1","6","accuracy","6649","nonword","nw_very_low","nonword",0.534,FALSE
"571","1","6","accuracy","6329","nonword","nw_very_low","nonword",0.529,FALSE
"572","1","6","accuracy","1219","word","high","word",0.485,FALSE
"573","1","6","accuracy","4641","nonword","nw_high","nonword",0.847,FALSE
"574","1","6","accuracy","2149","word","low","word",0.593,FALSE
"575","1","6","accuracy","1344","word","high","word",0.578,FALSE
"576","1","6","accuracy","1653","word","high","word",0.519,FALSE
"577","1","6","accuracy","5186","nonword","nw_low","nonword",0.553,FALSE
"578","1","6","accuracy","1247","word","high","word",0.485,FALSE
"579","1","6","accuracy","6547","nonword","nw_very_low","nonword",0.553,FALSE
"580","1","6","accuracy","1696","word","high","word",0.553,FALSE
"581","1","6","accuracy","1196","word","high","word",0.617,FALSE
"582","1","6","accuracy","2210","word","low","word",0.97,FALSE
"583","1","6","accuracy","5672","nonword","nw_low","nonword",0.535,FALSE
"584","1","6","accuracy","4421","nonword","nw_high","nonword",0.627,FALSE
"585","1","6","accuracy","6532","nonword","nw_very_low","nonword",0.489,FALSE
"586","1","6","accuracy","3190","word","very_low","word",0.524,FALSE
"587","1","6","accuracy","1494","word","high","word",0.51,FALSE
"588","1","6","accuracy","3125","word","very_low","word",0.577,FALSE
"589","1","6","accuracy","5349","nonword","nw_low","nonword",0.603,FALSE
"590","1","6","accuracy","5791","nonword","nw_low","nonword",0.509,FALSE
"591","1","6","accuracy","4734","nonword","nw_high","nonword",0.499,FALSE
"592","1","6","accuracy","6195","nonword","nw_very_low","nonword",0.559,FALSE
"593","1","6","accuracy","4738","nonword","nw_high","nonword",0.49,FALSE
"594","1","6","accuracy","2650","word","low","word",0.495,FALSE
"595","1","6","accuracy","1396","word","high","word",0.46,FALSE
"596","1","6","accuracy","3351","word","very_low","word",0.519,FALSE
"597","1","6","accuracy","5402","nonword","nw_low","nonword",0.544,FALSE
"598","1","6","accuracy","3553","word","very_low","word",2.002,FALSE
"599","1","6","accuracy","6382","nonword","nw_very_low","nonword",0.573,FALSE
"600","1","6","accuracy","3273","word","very_low","word",0.534,FALSE
"601","1","6","accuracy","2682","word","low","word",0.597,FALSE
"602","1","6","accuracy","4599","nonword","nw_high","nonword",0.661,FALSE
"603","1","6","accuracy","1787","word","high","word",0.524,FALSE
"604","1","6","accuracy","6523","nonword","nw_very_low","nonword",0.563,FALSE
"605","1","6","accuracy","3350","word","very_low","word",0.485,FALSE
"606","1","6","accuracy","2066","word","low","word",0.539,FALSE
"607","1","7","speed","6736","nonword","nw_very_low","nonword",0.71,FALSE
"608","1","7","speed","5051","nonword","nw_low","nonword",0.392,FALSE
"609","1","7","speed","3362","word","very_low","word",0.436,FALSE
"610","1","7","speed","5613","nonword","nw_low","word",0.744,FALSE
"611","1","7","speed","5374","nonword","nw_low","nonword",0.593,FALSE
"612","1","7","speed","6716","nonword","nw_very_low","nonword",0.636,FALSE
"613","1","7","speed","4034","nonword","nw_high","nonword",0.451,FALSE
"614","1","7","speed","5023","nonword","nw_low","nonword",0.44,FALSE
"615","1","7","speed","1274","word","high","word",0.436,FALSE
"616","1","7","speed","1394","word","high","word",0.392,FALSE
"617","1","7","speed","2429","word","low","word",0.597,FALSE
"618","1","7","speed","6091","nonword","nw_very_low","word",0.627,FALSE
"619","1","7","speed","6078","nonword","nw_very_low","word",0.412,FALSE
"620","1","7","speed","2201","word","low","word",0.755,FALSE
"621","1","7","speed","4632","nonword","nw_high","nonword",0.487,FALSE
"622","1","7","speed","1568","word","high","word",0.494,FALSE
"623","1","7","speed","1132","word","high","word",0.47,FALSE
"624","1","7","speed","2352","word","low","word",0.852,FALSE
"625","1","7","speed","2750","word","low","word",0.561,FALSE
"626","1","7","speed","3439","word","very_low","word",0.49,FALSE
"627","1","7","speed","1159","word","high","word",0.421,FALSE
"628","1","7","speed","3162","word","very_low","word",0.431,FALSE
"629","1","7","speed","6518","nonword","nw_very_low","nonword",0.514,FALSE
"630","1","7","speed","5851","nonword","nw_low","nonword",0.606,FALSE
"631","1","7","speed","2108","word","low","word",0.416,FALSE
"632","1","7","speed","1157","word","high","word",0.451,FALSE
"633","1","7","speed","6740","nonword","nw_very_low","nonword",0.495,FALSE
"634","1","7","speed","4510","nonword","nw_high","nonword",0.548,FALSE
"635","1","7","speed","5181","nonword","nw_low","word",0.455,FALSE
"636","1","7","speed","3513","word","very_low","nonword",0.417,FALSE
"637","1","7","speed","2703","word","low","word",0.524,FALSE
"638","1","7","speed","5466","nonword","nw_low","nonword",0.534,FALSE
"639","1","7","speed","6170","nonword","nw_very_low","nonword",0.529,FALSE
"640","1","7","speed","3219","word","very_low","word",0.495,FALSE
"641","1","7","speed","3229","word","very_low","word",0.569,FALSE
"642","1","7","speed","4763","nonword","nw_high","nonword",0.789,FALSE
"643","1","7","speed","2078","word","low","word",1.153,FALSE
"644","1","7","speed","5568","nonword","nw_low","nonword",0.507,FALSE
"645","1","7","speed","4511","nonword","nw_high","nonword",0.46,FALSE
"646","1","7","speed","4100","nonword","nw_high","nonword",0.411,FALSE
"647","1","7","speed","3314","word","very_low","word",0.446,FALSE
"648","1","7","speed","4598","nonword","nw_high","nonword",0.485,FALSE
"649","1","7","speed","2576","word","low","word",0.553,FALSE
"650","1","7","speed","2404","word","low","word",0.47,FALSE
"651","1","7","speed","6519","nonword","nw_very_low","nonword",0.524,FALSE
"652","1","7","speed","6590","nonword","nw_very_low","nonword",0.607,FALSE
"653","1","7","speed","6193","nonword","nw_very_low","nonword",0.431,FALSE
"654","1","7","speed","5281","nonword","nw_low","nonword",0.822,FALSE
"655","1","7","speed","3300","word","very_low","nonword",0.453,FALSE
"656","1","7","speed","6292","nonword","nw_very_low","nonword",0.685,FALSE
"657","1","7","speed","3654","word","very_low","nonword",0.842,FALSE
"658","1","7","speed","1374","word","high","word",0.488,FALSE
"659","1","7","speed","2356","word","low","word",0.559,FALSE
"660","1","7","speed","5469","nonword","nw_low","nonword",0.514,FALSE
"661","1","7","speed","5839","nonword","nw_low","nonword",0.441,FALSE
"662","1","7","speed","1447","word","high","word",0.456,FALSE
"663","1","7","speed","1714","word","high","word",0.421,FALSE
"664","1","7","speed","3436","word","very_low","word",0.735,FALSE
"665","1","7","speed","4547","nonword","nw_high","nonword",1.484,FALSE
"666","1","7","speed","6172","nonword","nw_very_low","nonword",0.58,FALSE
"667","1","7","speed","4475","nonword","nw_high","nonword",0.734,FALSE
"668","1","7","speed","2622","word","low","nonword",0.696,FALSE
"669","1","7","speed","3182","word","very_low","nonword",0.538,FALSE
"670","1","7","speed","4016","nonword","nw_high","nonword",0.48,FALSE
"671","1","7","speed","3112","word","very_low","nonword",0.431,FALSE
"672","1","7","speed","1221","word","high","word",0.456,FALSE
"673","1","7","speed","5512","nonword","nw_low","nonword",0.642,FALSE
"674","1","7","speed","2854","word","low","word",0.65,FALSE
"675","1","7","speed","5297","nonword","nw_low","nonword",0.534,FALSE
"676","1","7","speed","3280","word","very_low","nonword",0.989,FALSE
"677","1","7","speed","1256","word","high","word",0.507,FALSE
"678","1","7","speed","2364","word","low","word",0.432,FALSE
"679","1","7","speed","4035","nonword","nw_high","nonword",0.613,FALSE
"680","1","7","speed","5243","nonword","nw_low","nonword",0.52,FALSE
"681","1","7","speed","4469","nonword","nw_high","nonword",0.489,FALSE
"682","1","7","speed","4190","nonword","nw_high","nonword",0.47,FALSE
"683","1","7","speed","3644","word","very_low","nonword",0.823,FALSE
"684","1","7","speed","2685","word","low","word",0.712,FALSE
"685","1","7","speed","6124","nonword","nw_very_low","nonword",0.73,FALSE
